COLLEGIOUNINOMINALE;CIRCOSCRIZIONE;LISTA;VOTI_LISTA;VOTANTI
Lombardia 1 - U09;Lombardia 1;SVP;7.379169626360716;119594.91208931943
Lombardia 2 - U01;Lombardia 2;SVP;7.379169626360716;151474.4790506959
Lombardia 2 - U02;Lombardia 2;SVP;7.379169626360716;174974.32298791409
Lombardia 2 - U03;Lombardia 2;SVP;7.379169626360716;157354.16139608622
Lombardia 2 - U04;Lombardia 2;SVP;7.379169626360716;133922.43349497765
Lombardia 2 - U05;Lombardia 2;SVP;7.379169626360716;129181.15250968933
Lombardia 3 - U01;Lombardia 3;SVP;7.379169626360716;151186.97870968655
Lombardia 3 - U02;Lombardia 3;SVP;7.379169626360716;176926.93462750036
Lombardia 3 - U03;Lombardia 3;SVP;7.379169626360716;156350.3343309611
Lombardia 3 - U04;Lombardia 3;SVP;7.379169626360716;149379.0475662127
Lombardia 3 - U05;Lombardia 3;SVP;7.379169626360716;147577.86525928974
Lombardia 4 - U01;Lombardia 4;SVP;7.379169626360716;142901.90666890144
Lombardia 4 - U02;Lombardia 4;SVP;7.379169626360716;161276.5622330904
Lombardia 4 - U03;Lombardia 4;SVP;7.379169626360716;147015.1864758432
Lombardia 4 - U04;Lombardia 4;SVP;7.379169626360716;141194.9422620237
Trentino-Alto Adige/Südtirol - U01;Trentino-Alto Adige/Südtirol;SVP;4168.656954489246;104570.47535815835
Trentino-Alto Adige/Südtirol - U02;Trentino-Alto Adige/Südtirol;SVP;2866.7642398856924;90116.22547957301
Trentino-Alto Adige/Südtirol - U03;Trentino-Alto Adige/Südtirol;SVP;25423.989939817944;74605.34712642431
Trentino-Alto Adige/Südtirol - U04;Trentino-Alto Adige/Südtirol;SVP;34361.58066803561;73360.85453355312
Veneto 1 - U01;Veneto 1;SVP;7.379169626360716;145419.14242082834
Veneto 1 - U02;Veneto 1;SVP;7.379169626360716;144522.44762330689
Veneto 1 - U03;Veneto 1;SVP;7.379169626360716;145043.18329924345
Veneto 1 - U04;Veneto 1;SVP;7.379169626360716;116333.22060774267
Veneto 1 - U05;Veneto 1;SVP;7.379169626360716;114457.11759376526
Veneto 2 - U01;Veneto 2;SVP;7.379169626360716;151384.72868398073
Veneto 2 - U02;Veneto 2;SVP;7.379169626360716;185420.16187389195
Veneto 2 - U03;Veneto 2;SVP;7.379169626360716;182345.41396042705
Veneto 2 - U04;Veneto 2;SVP;7.379169626360716;172862.6856917739
Veneto 2 - U05;Veneto 2;SVP;7.379169626360716;154069.73023663834
Veneto 2 - U06;Veneto 2;SVP;7.379169626360716;125778.40077978373
Veneto 2 - U07;Veneto 2;SVP;7.379169626360716;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;SVP;7.379169626360716;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;SVP;7.379169626360716;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;SVP;7.379169626360716;107987.75032508373
Liguria - U01;Liguria;SVP;7.379169626360716;140206.25134152174
Liguria - U02;Liguria;SVP;7.379169626360716;139913.20601949096
Liguria - U03;Liguria;SVP;7.379169626360716;149881.56551187485
Liguria - U04;Liguria;SVP;7.379169626360716;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;SVP;7.379169626360716;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;SVP;7.379169626360716;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;SVP;7.379169626360716;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;SVP;7.379169626360716;157124.4761686921
Emilia-Romagna - U05;Emilia-Romagna;SVP;7.379169626360716;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;SVP;7.379169626360716;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;SVP;7.379169626360716;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;SVP;7.379169626360716;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;SVP;7.379169626360716;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;SVP;7.379169626360716;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;SVP;7.379169626360716;159788.7605141364
Toscana - U01;Toscana;SVP;7.379169626360716;149355.4139021486
Toscana - U02;Toscana;SVP;7.379169626360716;149406.66788220406
Toscana - U03;Toscana;SVP;7.379169626360716;152437.21486014128
Toscana - U04;Toscana;SVP;7.379169626360716;145871.1063478291
Toscana - U05;Toscana;SVP;7.379169626360716;153910.1246420741
Toscana - U06;Toscana;SVP;7.379169626360716;149708.33666154742
Toscana - U07;Toscana;SVP;7.379169626360716;129478.44414955378
Toscana - U08;Toscana;SVP;7.379169626360716;150890.525398463
Toscana - U09;Toscana;SVP;7.379169626360716;152665.4813413322
Umbria - U01;Umbria;SVP;7.379169626360716;164847.33504608274
Umbria - U02;Umbria;SVP;7.379169626360716;166781.36907577515
Marche - U01;Marche;SVP;7.379169626360716;139661.4317945838
Marche - U02;Marche;SVP;7.379169626360716;143917.76110163797
Marche - U03;Marche;SVP;7.379169626360716;143457.31587794423
Marche - U04;Marche;SVP;7.379169626360716;136705.5038907528
Lazio 1 - U01;Lazio 1;SVP;7.379169626360716;117779.3136776532
Lazio 1 - U02;Lazio 1;SVP;7.379169626360716;151245.0404467024
Lazio 1 - U03;Lazio 1;SVP;7.379169626360716;145990.37477337196
Lazio 1 - U04;Lazio 1;SVP;7.379169626360716;145063.93301572406
Lazio 1 - U05;Lazio 1;SVP;7.379169626360716;156877.22077150503
Lazio 1 - U06;Lazio 1;SVP;7.379169626360716;157605.0334701985
Lazio 1 - U07;Lazio 1;SVP;7.379169626360716;145916.20750663537
Lazio 1 - U08;Lazio 1;SVP;7.379169626360716;155503.2782868743
Lazio 1 - U09;Lazio 1;SVP;7.379169626360716;146216.8761858344
Lazio 2 - U01;Lazio 2;SVP;7.379169626360716;156843.07686042786
Lazio 2 - U02;Lazio 2;SVP;7.379169626360716;143712.79618211437
Lazio 2 - U03;Lazio 2;SVP;7.379169626360716;160518.01508493721
Lazio 2 - U04;Lazio 2;SVP;7.379169626360716;138931.90569519997
Lazio 2 - U05;Lazio 2;SVP;7.379169626360716;133985.94785016775
Abruzzo - U01;Abruzzo;SVP;7.379169626360716;136305.1880313158
Abruzzo - U02;Abruzzo;SVP;7.379169626360716;151112.41444548965
Abruzzo - U03;Abruzzo;SVP;7.379169626360716;143087.27421835065
Molise - U01;Molise;SVP;7.379169626360716;80368.12514704466
Campania 1 - U01;Campania 1;SVP;7.379169626360716;144315.62187364697
Campania 1 - U02;Campania 1;SVP;7.379169626360716;102840.80699807405
Campania 1 - U03;Campania 1;SVP;7.379169626360716;109623.68663460016
Campania 1 - U04;Campania 1;SVP;7.379169626360716;144440.5915197134
Campania 1 - U05;Campania 1;SVP;7.379169626360716;131289.49548742175
Campania 1 - U06;Campania 1;SVP;7.379169626360716;122962.94953491539
Campania 1 - U07;Campania 1;SVP;7.379169626360716;124879.43610522151
Campania 2 - U01;Campania 2;SVP;7.379169626360716;146919.712641716
Campania 2 - U02;Campania 2;SVP;7.379169626360716;152167.38775396347
Campania 2 - U03;Campania 2;SVP;7.379169626360716;132657.59531963803
Campania 2 - U04;Campania 2;SVP;7.379169626360716;127699.89764669538
Campania 2 - U05;Campania 2;SVP;7.379169626360716;153587.94384020567
Campania 2 - U06;Campania 2;SVP;7.379169626360716;136932.22300910018
Campania 2 - U07;Campania 2;SVP;7.379169626360716;124357.14047966897
Puglia - U01;Puglia;SVP;7.379169626360716;102947.97077968718
Puglia - U02;Puglia;SVP;7.379169626360716;110787.80824098736
Puglia - U03;Puglia;SVP;7.379169626360716;140144.58267345652
Puglia - U04;Puglia;SVP;7.379169626360716;142385.0462103784
Puglia - U05;Puglia;SVP;7.379169626360716;155022.90193790197
Puglia - U06;Puglia;SVP;7.379169626360716;146019.6937366724
Puglia - U07;Puglia;SVP;7.379169626360716;118538.85163891315
Puglia - U08;Puglia;SVP;7.379169626360716;127565.16245821118
Puglia - U09;Puglia;SVP;7.379169626360716;139369.32061704993
Puglia - U10;Puglia;SVP;7.379169626360716;142511.10071244836
Basilicata - U01;Basilicata;SVP;7.379169626360716;152766.11077153683
Calabria - U01;Calabria;SVP;7.379169626360716;104175.83897622116
Calabria - U02;Calabria;SVP;7.379169626360716;120919.8990795482
Calabria - U03;Calabria;SVP;7.379169626360716;108669.00457540154
Calabria - U04;Calabria;SVP;7.379169626360716;112757.23446691409
Calabria - U05;Calabria;SVP;7.379169626360716;116825.8727338314
Sicilia 1 - U01;Sicilia 1;SVP;7.379169626360716;100567.70392146707
Sicilia 1 - U02;Sicilia 1;SVP;7.379169626360716;143283.84437191486
Sicilia 1 - U03;Sicilia 1;SVP;7.379169626360716;131974.823687315
Sicilia 1 - U04;Sicilia 1;SVP;7.379169626360716;113307.3988626767
Sicilia 1 - U05;Sicilia 1;SVP;7.379169626360716;124669.47102713585
Sicilia 1 - U06;Sicilia 1;SVP;7.379169626360716;140046.88969907165
Sicilia 2 - U01;Sicilia 2;SVP;7.379169626360716;124848.07153502107
Sicilia 2 - U02;Sicilia 2;SVP;7.379169626360716;134480.91639989614
Sicilia 2 - U03;Sicilia 2;SVP;7.379169626360716;138201.1140266955
Sicilia 2 - U04;Sicilia 2;SVP;7.379169626360716;100643.31165596843
Sicilia 2 - U05;Sicilia 2;SVP;7.379169626360716;116477.67625188828
Sicilia 2 - U06;Sicilia 2;SVP;7.379169626360716;144798.08882173896
Sardegna - U01;Sardegna;SVP;7.379169626360716;161458.33297353983
Sardegna - U02;Sardegna;SVP;7.379169626360716;148729.19014931098
Sardegna - U03;Sardegna;SVP;7.379169626360716;121324.0268291384
Sardegna - U04;Sardegna;SVP;7.379169626360716;127508.71752074361
Piemonte 1 - U01;Piemonte 1;PIU-EUROPA;20480.5871396645;113802.13112157024
Piemonte 1 - U02;Piemonte 1;PIU-EUROPA;9927.624565825758;105371.58089447208
Piemonte 1 - U03;Piemonte 1;PIU-EUROPA;10891.234976317355;165526.65388635165
Piemonte 1 - U04;Piemonte 1;PIU-EUROPA;9671.9771366645;149198.9660488218
Piemonte 1 - U05;Piemonte 1;PIU-EUROPA;9771.007212532119;153291.07992081717
Piemonte 2 - U01;Piemonte 2;PIU-EUROPA;4402.977587820403;135859.3112794757
Piemonte 2 - U02;Piemonte 2;PIU-EUROPA;5754.985484167173;142113.06346663833
Piemonte 2 - U03;Piemonte 2;PIU-EUROPA;6202.047688800677;128280.5985716423
Piemonte 2 - U04;Piemonte 2;PIU-EUROPA;7719.693690692217;140802.9118091464
Piemonte 2 - U05;Piemonte 2;PIU-EUROPA;11166.732720832175;154728.72971874475
Valle d'aosta/Vallée d'Aoste - U01;Valle d'Aosta/Vallée d'Aoste;PIU-EUROPA;100.0;66370.0
Lombardia 1 - U01;Lombardia 1;PIU-EUROPA;9702.996952872742;155342.18295099214
Lombardia 1 - U02;Lombardia 1;PIU-EUROPA;6315.269514858792;166330.60099975206
Lombardia 1 - U03;Lombardia 1;PIU-EUROPA;9607.148427724678;161392.83924120665
Lombardia 1 - U04;Lombardia 1;PIU-EUROPA;5886.400044092956;162454.4642060995
Lombardia 1 - U05;Lombardia 1;PIU-EUROPA;4793.359898743237;162263.28040081263
Lombardia 1 - U06;Lombardia 1;PIU-EUROPA;5813.458944256816;145273.73823688924
Lombardia 1 - U07;Lombardia 1;PIU-EUROPA;11700.762190605798;116214.26745604724
Lombardia 1 - U08;Lombardia 1;PIU-EUROPA;13140.573688332754;118016.15918585658
Lombardia 1 - U09;Lombardia 1;PIU-EUROPA;25536.111929413815;119594.91208931943
Lombardia 2 - U01;Lombardia 2;PIU-EUROPA;5959.5862008712675;151474.4790506959
Lombardia 2 - U02;Lombardia 2;PIU-EUROPA;6128.062048771022;174974.32298791409
Lombardia 2 - U03;Lombardia 2;PIU-EUROPA;7372.699284283166;157354.16139608622
Lombardia 2 - U04;Lombardia 2;PIU-EUROPA;3016.823442051479;133922.43349497765
Lombardia 2 - U05;Lombardia 2;PIU-EUROPA;3655.108891634289;129181.15250968933
Lombardia 3 - U01;Lombardia 3;PIU-EUROPA;1429.0344681727552;151186.97870968655
Lombardia 3 - U02;Lombardia 3;PIU-EUROPA;2142.2130477920596;176926.93462750036
Lombardia 3 - U03;Lombardia 3;PIU-EUROPA;792.3267429467451;156350.3343309611
Lombardia 3 - U04;Lombardia 3;PIU-EUROPA;4531.221685411883;149379.0475662127
Lombardia 3 - U05;Lombardia 3;PIU-EUROPA;1348.5333069088028;147577.86525928974
Lombardia 4 - U01;Lombardia 4;PIU-EUROPA;3986.982400965897;142901.90666890144
Lombardia 4 - U02;Lombardia 4;PIU-EUROPA;3594.7562445136823;161276.5622330904
Lombardia 4 - U03;Lombardia 4;PIU-EUROPA;1428.7107909301767;147015.1864758432
Lombardia 4 - U04;Lombardia 4;PIU-EUROPA;1607.2509897203133;141194.9422620237
Trentino-Alto Adige/Südtirol - U01;Trentino-Alto Adige/Südtirol;PIU-EUROPA;6571.883946257293;104570.47535815835
Trentino-Alto Adige/Südtirol - U02;Trentino-Alto Adige/Südtirol;PIU-EUROPA;4161.843063719467;90116.22547957301
Trentino-Alto Adige/Südtirol - U03;Trentino-Alto Adige/Südtirol;PIU-EUROPA;100.0;74605.34712642431
Trentino-Alto Adige/Südtirol - U04;Trentino-Alto Adige/Südtirol;PIU-EUROPA;100.0;73360.85453355312
Veneto 1 - U01;Veneto 1;PIU-EUROPA;5034.441063715033;145419.14242082834
Veneto 1 - U02;Veneto 1;PIU-EUROPA;2004.4875147480586;144522.44762330689
Veneto 1 - U03;Veneto 1;PIU-EUROPA;6542.498607810746;145043.18329924345
Veneto 1 - U04;Veneto 1;PIU-EUROPA;2350.7130198340415;116333.22060774267
Veneto 1 - U05;Veneto 1;PIU-EUROPA;4683.9448817332695;114457.11759376526
Veneto 2 - U01;Veneto 2;PIU-EUROPA;832.6736398060871;151384.72868398073
Veneto 2 - U02;Veneto 2;PIU-EUROPA;2694.8753590236643;185420.16187389195
Veneto 2 - U03;Veneto 2;PIU-EUROPA;4830.200670683884;182345.41396042705
Veneto 2 - U04;Veneto 2;PIU-EUROPA;4340.1233817075135;172862.6856917739
Veneto 2 - U05;Veneto 2;PIU-EUROPA;6363.96201455203;154069.73023663834
Veneto 2 - U06;Veneto 2;PIU-EUROPA;3669.8950957056495;125778.40077978373
Veneto 2 - U07;Veneto 2;PIU-EUROPA;441.12078337066856;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;PIU-EUROPA;5194.906126276074;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;PIU-EUROPA;6486.241290031486;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;PIU-EUROPA;6053.488337099701;107987.75032508373
Liguria - U01;Liguria;PIU-EUROPA;4613.267177223013;140206.25134152174
Liguria - U02;Liguria;PIU-EUROPA;7333.916020654687;139913.20601949096
Liguria - U03;Liguria;PIU-EUROPA;12402.29998679484;149881.56551187485
Liguria - U04;Liguria;PIU-EUROPA;8596.433036996046;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;PIU-EUROPA;3568.073967888593;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;PIU-EUROPA;4494.7926758143785;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;PIU-EUROPA;3741.110420299218;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;PIU-EUROPA;3360.2625381479356;157124.4761686921
Emilia-Romagna - U05;Emilia-Romagna;PIU-EUROPA;7694.271205860156;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;PIU-EUROPA;15669.182301479965;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;PIU-EUROPA;3699.540558331965;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;PIU-EUROPA;4923.31582785219;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;PIU-EUROPA;4768.763492759733;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;PIU-EUROPA;4003.4726021192937;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;PIU-EUROPA;3451.4397672459136;159788.7605141364
Toscana - U01;Toscana;PIU-EUROPA;4464.158093323495;149355.4139021486
Toscana - U02;Toscana;PIU-EUROPA;1771.8067931002483;149406.66788220406
Toscana - U03;Toscana;PIU-EUROPA;4391.144101217548;152437.21486014128
Toscana - U04;Toscana;PIU-EUROPA;2376.6747161166995;145871.1063478291
Toscana - U05;Toscana;PIU-EUROPA;3189.7869867997233;153910.1246420741
Toscana - U06;Toscana;PIU-EUROPA;5050.99799538147;149708.33666154742
Toscana - U07;Toscana;PIU-EUROPA;13349.336526772953;129478.44414955378
Toscana - U08;Toscana;PIU-EUROPA;5563.058832150169;150890.525398463
Toscana - U09;Toscana;PIU-EUROPA;5207.433469523294;152665.4813413322
Umbria - U01;Umbria;PIU-EUROPA;1074.6969201438644;164847.33504608274
Umbria - U02;Umbria;PIU-EUROPA;1153.4534583492587;166781.36907577515
Marche - U01;Marche;PIU-EUROPA;13.314042541117402;139661.4317945838
Marche - U02;Marche;PIU-EUROPA;308.7107878238289;143917.76110163797
Marche - U03;Marche;PIU-EUROPA;2867.0546695322946;143457.31587794423
Marche - U04;Marche;PIU-EUROPA;2434.188919694745;136705.5038907528
Lazio 1 - U01;Lazio 1;PIU-EUROPA;18009.527505937043;117779.3136776532
Lazio 1 - U02;Lazio 1;PIU-EUROPA;11227.489760831755;151245.0404467024
Lazio 1 - U03;Lazio 1;PIU-EUROPA;6637.284553670696;145990.37477337196
Lazio 1 - U04;Lazio 1;PIU-EUROPA;9942.197737964147;145063.93301572406
Lazio 1 - U05;Lazio 1;PIU-EUROPA;7013.830652144384;156877.22077150503
Lazio 1 - U06;Lazio 1;PIU-EUROPA;6897.386397827488;157605.0334701985
Lazio 1 - U07;Lazio 1;PIU-EUROPA;10625.743603783296;145916.20750663537
Lazio 1 - U08;Lazio 1;PIU-EUROPA;1293.9845543315478;155503.2782868743
Lazio 1 - U09;Lazio 1;PIU-EUROPA;588.4854229852923;146216.8761858344
Lazio 2 - U01;Lazio 2;PIU-EUROPA;1281.7144857626895;156843.07686042786
Lazio 2 - U02;Lazio 2;PIU-EUROPA;1835.9013365776395;143712.79618211437
Lazio 2 - U03;Lazio 2;PIU-EUROPA;100.0;160518.01508493721
Lazio 2 - U04;Lazio 2;PIU-EUROPA;100.0;138931.90569519997
Lazio 2 - U05;Lazio 2;PIU-EUROPA;100.0;133985.94785016775
Abruzzo - U01;Abruzzo;PIU-EUROPA;100.0;136305.1880313158
Abruzzo - U02;Abruzzo;PIU-EUROPA;182.76996342258087;151112.41444548965
Abruzzo - U03;Abruzzo;PIU-EUROPA;4749.66908914257;143087.27421835065
Molise - U01;Molise;PIU-EUROPA;100.0;80368.12514704466
Campania 1 - U01;Campania 1;PIU-EUROPA;100.0;144315.62187364697
Campania 1 - U02;Campania 1;PIU-EUROPA;392.52195443573794;102840.80699807405
Campania 1 - U03;Campania 1;PIU-EUROPA;100.0;109623.68663460016
Campania 1 - U04;Campania 1;PIU-EUROPA;100.0;144440.5915197134
Campania 1 - U05;Campania 1;PIU-EUROPA;100.0;131289.49548742175
Campania 1 - U06;Campania 1;PIU-EUROPA;100.0;122962.94953491539
Campania 1 - U07;Campania 1;PIU-EUROPA;100.0;124879.43610522151
Campania 2 - U01;Campania 2;PIU-EUROPA;100.0;146919.712641716
Campania 2 - U02;Campania 2;PIU-EUROPA;145.02297240515657;152167.38775396347
Campania 2 - U03;Campania 2;PIU-EUROPA;100.0;132657.59531963803
Campania 2 - U04;Campania 2;PIU-EUROPA;100.0;127699.89764669538
Campania 2 - U05;Campania 2;PIU-EUROPA;929.7080679189065;153587.94384020567
Campania 2 - U06;Campania 2;PIU-EUROPA;100.0;136932.22300910018
Campania 2 - U07;Campania 2;PIU-EUROPA;211.19547790956625;124357.14047966897
Puglia - U01;Puglia;PIU-EUROPA;100.0;102947.97077968718
Puglia - U02;Puglia;PIU-EUROPA;100.0;110787.80824098736
Puglia - U03;Puglia;PIU-EUROPA;100.0;140144.58267345652
Puglia - U04;Puglia;PIU-EUROPA;100.0;142385.0462103784
Puglia - U05;Puglia;PIU-EUROPA;9.703134754070874;155022.90193790197
Puglia - U06;Puglia;PIU-EUROPA;100.0;146019.6937366724
Puglia - U07;Puglia;PIU-EUROPA;100.0;118538.85163891315
Puglia - U08;Puglia;PIU-EUROPA;100.0;127565.16245821118
Puglia - U09;Puglia;PIU-EUROPA;1521.4703224998811;139369.32061704993
Puglia - U10;Puglia;PIU-EUROPA;100.0;142511.10071244836
Basilicata - U01;Basilicata;PIU-EUROPA;100.0;152766.11077153683
Calabria - U01;Calabria;PIU-EUROPA;100.0;104175.83897622116
Calabria - U02;Calabria;PIU-EUROPA;100.0;120919.8990795482
Calabria - U03;Calabria;PIU-EUROPA;100.0;108669.00457540154
Calabria - U04;Calabria;PIU-EUROPA;100.0;112757.23446691409
Calabria - U05;Calabria;PIU-EUROPA;100.0;116825.8727338314
Sicilia 1 - U01;Sicilia 1;PIU-EUROPA;235.40676364771008;100567.70392146707
Sicilia 1 - U02;Sicilia 1;PIU-EUROPA;100.0;143283.84437191486
Sicilia 1 - U03;Sicilia 1;PIU-EUROPA;100.0;131974.823687315
Sicilia 1 - U04;Sicilia 1;PIU-EUROPA;100.0;113307.3988626767
Sicilia 1 - U05;Sicilia 1;PIU-EUROPA;100.0;124669.47102713585
Sicilia 1 - U06;Sicilia 1;PIU-EUROPA;100.0;140046.88969907165
Sicilia 2 - U01;Sicilia 2;PIU-EUROPA;100.0;124848.07153502107
Sicilia 2 - U02;Sicilia 2;PIU-EUROPA;100.0;134480.91639989614
Sicilia 2 - U03;Sicilia 2;PIU-EUROPA;100.0;138201.1140266955
Sicilia 2 - U04;Sicilia 2;PIU-EUROPA;100.0;100643.31165596843
Sicilia 2 - U05;Sicilia 2;PIU-EUROPA;100.0;116477.67625188828
Sicilia 2 - U06;Sicilia 2;PIU-EUROPA;100.0;144798.08882173896
Sardegna - U01;Sardegna;PIU-EUROPA;3182.522411731632;161458.33297353983
Sardegna - U02;Sardegna;PIU-EUROPA;292.1069988106899;148729.19014931098
Sardegna - U03;Sardegna;PIU-EUROPA;183.47021663268802;121324.0268291384
Sardegna - U04;Sardegna;PIU-EUROPA;18.421834522075528;127508.71752074361
Piemonte 1 - U01;Piemonte 1;ITALEX;2717.9283740113433;113802.13112157024
Piemonte 1 - U02;Piemonte 1;ITALEX;2777.0484615176997;105371.58089447208
Piemonte 1 - U03;Piemonte 1;ITALEX;4815.914833282728;165526.65388635165
Piemonte 1 - U04;Piemonte 1;ITALEX;3171.342984472419;149198.9660488218
Piemonte 1 - U05;Piemonte 1;ITALEX;4383.040743632584;153291.07992081717
Piemonte 2 - U01;Piemonte 2;ITALEX;3839.307538597214;135859.3112794757
Piemonte 2 - U02;Piemonte 2;ITALEX;5652.100224477158;142113.06346663833
Piemonte 2 - U03;Piemonte 2;ITALEX;3472.156128714984;128280.5985716423
Piemonte 2 - U04;Piemonte 2;ITALEX;3885.288012880722;140802.9118091464
Piemonte 2 - U05;Piemonte 2;ITALEX;5204.315841895442;154728.72971874475
Valle d'aosta/Vallée d'Aoste - U01;Valle d'Aosta/Vallée d'Aoste;ITALEX;1956.4175410485882;66370.0
Lombardia 1 - U01;Lombardia 1;ITALEX;4735.06755468805;155342.18295099214
Lombardia 1 - U02;Lombardia 1;ITALEX;5315.101927563929;166330.60099975206
Lombardia 1 - U03;Lombardia 1;ITALEX;4149.577865876535;161392.83924120665
Lombardia 1 - U04;Lombardia 1;ITALEX;4727.414420802255;162454.4642060995
Lombardia 1 - U05;Lombardia 1;ITALEX;4266.299693700724;162263.28040081263
Lombardia 1 - U06;Lombardia 1;ITALEX;3413.6413172752814;145273.73823688924
Lombardia 1 - U07;Lombardia 1;ITALEX;3106.1763836621462;116214.26745604724
Lombardia 1 - U08;Lombardia 1;ITALEX;4697.057974275977;118016.15918585658
Lombardia 1 - U09;Lombardia 1;ITALEX;3288.904485997547;119594.91208931943
Lombardia 2 - U01;Lombardia 2;ITALEX;5168.329195885276;151474.4790506959
Lombardia 2 - U02;Lombardia 2;ITALEX;4869.335825958815;174974.32298791409
Lombardia 2 - U03;Lombardia 2;ITALEX;4483.405717549697;157354.16139608622
Lombardia 2 - U04;Lombardia 2;ITALEX;4458.99520985079;133922.43349497765
Lombardia 2 - U05;Lombardia 2;ITALEX;2865.498103883344;129181.15250968933
Lombardia 3 - U01;Lombardia 3;ITALEX;4118.158313244081;151186.97870968655
Lombardia 3 - U02;Lombardia 3;ITALEX;5157.353559212318;176926.93462750036
Lombardia 3 - U03;Lombardia 3;ITALEX;3877.001784108982;156350.3343309611
Lombardia 3 - U04;Lombardia 3;ITALEX;3225.6725620397237;149379.0475662127
Lombardia 3 - U05;Lombardia 3;ITALEX;4521.164281141707;147577.86525928974
Lombardia 4 - U01;Lombardia 4;ITALEX;2632.765246313896;142901.90666890144
Lombardia 4 - U02;Lombardia 4;ITALEX;3613.9515957556114;161276.5622330904
Lombardia 4 - U03;Lombardia 4;ITALEX;3061.6087380777885;147015.1864758432
Lombardia 4 - U04;Lombardia 4;ITALEX;4011.763032555607;141194.9422620237
Trentino-Alto Adige/Südtirol - U01;Trentino-Alto Adige/Südtirol;ITALEX;2548.7336221977853;104570.47535815835
Trentino-Alto Adige/Südtirol - U02;Trentino-Alto Adige/Südtirol;ITALEX;2631.081552147796;90116.22547957301
Trentino-Alto Adige/Südtirol - U03;Trentino-Alto Adige/Südtirol;ITALEX;1856.5214316191218;74605.34712642431
Trentino-Alto Adige/Südtirol - U04;Trentino-Alto Adige/Südtirol;ITALEX;1835.4506565969027;73360.85453355312
Veneto 1 - U01;Veneto 1;ITALEX;3018.3414821040374;145419.14242082834
Veneto 1 - U02;Veneto 1;ITALEX;2878.516538554409;144522.44762330689
Veneto 1 - U03;Veneto 1;ITALEX;4343.227743633163;145043.18329924345
Veneto 1 - U04;Veneto 1;ITALEX;5490.712160162421;116333.22060774267
Veneto 1 - U05;Veneto 1;ITALEX;13305.90326884194;114457.11759376526
Veneto 2 - U01;Veneto 2;ITALEX;3621.0212027751854;151384.72868398073
Veneto 2 - U02;Veneto 2;ITALEX;4439.359379356977;185420.16187389195
Veneto 2 - U03;Veneto 2;ITALEX;4265.458368729142;182345.41396042705
Veneto 2 - U04;Veneto 2;ITALEX;8032.41713497201;172862.6856917739
Veneto 2 - U05;Veneto 2;ITALEX;2883.0588325196763;154069.73023663834
Veneto 2 - U06;Veneto 2;ITALEX;3353.037442803989;125778.40077978373
Veneto 2 - U07;Veneto 2;ITALEX;4571.688637601356;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;ITALEX;3120.4613312945626;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;ITALEX;4268.591320862428;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;ITALEX;2554.0838752733002;107987.75032508373
Liguria - U01;Liguria;ITALEX;4926.042425634671;140206.25134152174
Liguria - U02;Liguria;ITALEX;2877.269403690268;139913.20601949096
Liguria - U03;Liguria;ITALEX;4195.798861278912;149881.56551187485
Liguria - U04;Liguria;ITALEX;3764.634050574702;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;ITALEX;2628.5885857608937;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;ITALEX;2121.0646308783507;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;ITALEX;3320.7561930419142;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;ITALEX;5278.756187451076;157124.4761686921
