COLLEGIOUNINOMINALE;CIRCOSCRIZIONE;LISTA;VOTI_LISTA;VOTANTI
Veneto 2 - U07;Veneto 2;SVP;8.778117023508088;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;SVP;8.778117023508088;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;SVP;8.778117023508088;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;SVP;8.778117023508088;107987.75032508373
Liguria - U01;Liguria;SVP;8.778117023508088;140206.25134152174
Liguria - U02;Liguria;SVP;8.778117023508088;139913.20601949096
Liguria - U03;Liguria;SVP;8.778117023508088;149881.56551187485
Liguria - U04;Liguria;SVP;8.778117023508088;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;SVP;8.778117023508088;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;SVP;8.778117023508088;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;SVP;8.778117023508088;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;SVP;8.778117023508088;157124.4761686921
Emilia-Romagna - U05;Emilia-Romagna;SVP;8.778117023508088;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;SVP;8.778117023508088;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;SVP;8.778117023508088;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;SVP;8.778117023508088;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;SVP;8.778117023508088;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;SVP;8.778117023508088;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;SVP;8.778117023508088;159788.7605141364
Toscana - U01;Toscana;SVP;8.778117023508088;149355.4139021486
Toscana - U02;Toscana;SVP;8.778117023508088;149406.66788220406
Toscana - U03;Toscana;SVP;8.778117023508088;152437.21486014128
Toscana - U04;Toscana;SVP;8.778117023508088;145871.1063478291
Toscana - U05;Toscana;SVP;8.778117023508088;153910.1246420741
Toscana - U06;Toscana;SVP;8.778117023508088;149708.33666154742
Toscana - U07;Toscana;SVP;8.778117023508088;129478.44414955378
Toscana - U08;Toscana;SVP;8.778117023508088;150890.525398463
Toscana - U09;Toscana;SVP;8.778117023508088;152665.4813413322
Umbria - U01;Umbria;SVP;8.778117023508088;164847.33504608274
Umbria - U02;Umbria;SVP;8.778117023508088;166781.36907577515
Marche - U01;Marche;SVP;8.778117023508088;139661.4317945838
Marche - U02;Marche;SVP;8.778117023508088;143917.76110163797
Marche - U03;Marche;SVP;8.778117023508088;143457.31587794423
Marche - U04;Marche;SVP;8.778117023508088;136705.5038907528
Lazio 1 - U01;Lazio 1;SVP;8.778117023508088;117779.3136776532
Lazio 1 - U02;Lazio 1;SVP;8.778117023508088;151245.0404467024
Lazio 1 - U03;Lazio 1;SVP;8.778117023508088;145990.37477337196
Lazio 1 - U04;Lazio 1;SVP;8.778117023508088;145063.93301572406
Lazio 1 - U05;Lazio 1;SVP;8.778117023508088;156877.22077150503
Lazio 1 - U06;Lazio 1;SVP;8.778117023508088;157605.0334701985
Lazio 1 - U07;Lazio 1;SVP;8.778117023508088;145916.20750663534
Lazio 1 - U08;Lazio 1;SVP;8.778117023508088;155503.2782868743
Lazio 1 - U09;Lazio 1;SVP;8.778117023508088;146216.8761858344
Lazio 2 - U01;Lazio 2;SVP;8.778117023508088;156843.07686042786
Lazio 2 - U02;Lazio 2;SVP;8.778117023508088;143712.79618211437
Lazio 2 - U03;Lazio 2;SVP;8.778117023508088;160518.01508493721
Lazio 2 - U04;Lazio 2;SVP;8.778117023508088;138931.90569519997
Lazio 2 - U05;Lazio 2;SVP;8.778117023508088;133985.94785016775
Abruzzo - U01;Abruzzo;SVP;8.778117023508088;136305.1880313158
Abruzzo - U02;Abruzzo;SVP;8.778117023508088;151112.41444548965
Abruzzo - U03;Abruzzo;SVP;8.778117023508088;143087.27421835065
Molise - U01;Molise;SVP;8.778117023508088;80368.12514704466
Campania 1 - U01;Campania 1;SVP;8.778117023508088;144315.62187364697
Campania 1 - U02;Campania 1;SVP;8.778117023508088;102840.80699807405
Campania 1 - U03;Campania 1;SVP;8.778117023508088;109623.68663460016
Campania 1 - U04;Campania 1;SVP;8.778117023508088;144440.5915197134
Campania 1 - U05;Campania 1;SVP;8.778117023508088;131289.49548742175
Campania 1 - U06;Campania 1;SVP;8.778117023508088;122962.94953491539
Campania 1 - U07;Campania 1;SVP;8.778117023508088;124879.43610522151
Campania 2 - U01;Campania 2;SVP;8.778117023508088;146919.712641716
Campania 2 - U02;Campania 2;SVP;8.778117023508088;152167.38775396347
Campania 2 - U03;Campania 2;SVP;8.778117023508088;132657.59531963803
Campania 2 - U04;Campania 2;SVP;8.778117023508088;127699.89764669538
Campania 2 - U05;Campania 2;SVP;8.778117023508088;153587.94384020567
Campania 2 - U06;Campania 2;SVP;8.778117023508088;136932.22300910018
Campania 2 - U07;Campania 2;SVP;8.778117023508088;124357.14047966897
Puglia - U01;Puglia;SVP;8.778117023508088;102947.97077968718
Puglia - U02;Puglia;SVP;8.778117023508088;110787.80824098736
Puglia - U03;Puglia;SVP;8.778117023508088;140144.58267345652
Puglia - U04;Puglia;SVP;8.778117023508088;142385.0462103784
Puglia - U05;Puglia;SVP;8.778117023508088;155022.90193790197
Puglia - U06;Puglia;SVP;8.778117023508088;146019.6937366724
Puglia - U07;Puglia;SVP;8.778117023508088;118538.85163891315
Puglia - U08;Puglia;SVP;8.778117023508088;127565.16245821118
Puglia - U09;Puglia;SVP;8.778117023508088;139369.32061704993
Puglia - U10;Puglia;SVP;8.778117023508088;142511.10071244836
Basilicata - U01;Basilicata;SVP;8.778117023508088;152766.11077153683
Calabria - U01;Calabria;SVP;8.778117023508088;104175.83897622116
Calabria - U02;Calabria;SVP;8.778117023508088;120919.8990795482
Calabria - U03;Calabria;SVP;8.778117023508088;108669.00457540154
Calabria - U04;Calabria;SVP;8.778117023508088;112757.23446691409
Calabria - U05;Calabria;SVP;8.778117023508088;116825.8727338314
Sicilia 1 - U01;Sicilia 1;SVP;8.778117023508088;100567.70392146707
Sicilia 1 - U02;Sicilia 1;SVP;8.778117023508088;143283.84437191486
Sicilia 1 - U03;Sicilia 1;SVP;8.778117023508088;131974.823687315
Sicilia 1 - U04;Sicilia 1;SVP;8.778117023508088;113307.3988626767
Sicilia 1 - U05;Sicilia 1;SVP;8.778117023508088;124669.47102713585
Sicilia 1 - U06;Sicilia 1;SVP;8.778117023508088;140046.88969907165
Sicilia 2 - U01;Sicilia 2;SVP;8.778117023508088;124848.07153502107
Sicilia 2 - U02;Sicilia 2;SVP;8.778117023508088;134480.91639989614
Sicilia 2 - U03;Sicilia 2;SVP;8.778117023508088;138201.1140266955
Sicilia 2 - U04;Sicilia 2;SVP;8.778117023508088;100643.31165596843
Sicilia 2 - U05;Sicilia 2;SVP;8.778117023508088;116477.67625188828
Sicilia 2 - U06;Sicilia 2;SVP;8.778117023508088;144798.08882173896
Sardegna - U01;Sardegna;SVP;8.778117023508088;161458.33297353983
Sardegna - U02;Sardegna;SVP;8.778117023508088;148729.19014931098
Sardegna - U03;Sardegna;SVP;8.778117023508088;121324.0268291384
Sardegna - U04;Sardegna;SVP;8.778117023508088;127508.71752074361
Piemonte 1 - U01;Piemonte 1;IV;2372.5966743223685;113802.13112157024
Piemonte 1 - U02;Piemonte 1;IV;964.1082960256593;105371.58089447208
Piemonte 1 - U03;Piemonte 1;IV;2889.873611785675;165526.65388635165
Piemonte 1 - U04;Piemonte 1;IV;3328.7551752514187;149198.9660488218
Piemonte 1 - U05;Piemonte 1;IV;3177.6105919581996;153291.07992081717
Piemonte 2 - U01;Piemonte 2;IV;2956.01991777371;135859.3112794757
Piemonte 2 - U02;Piemonte 2;IV;2923.7798271061315;142113.06346663833
Piemonte 2 - U03;Piemonte 2;IV;2629.2882570475776;128280.5985716423
Piemonte 2 - U04;Piemonte 2;IV;2679.662118257821;140802.9118091464
Piemonte 2 - U05;Piemonte 2;IV;6537.698645099368;154728.72971874475
Valle d'aosta/Vallée d'Aoste - U01;Valle d'Aosta/Vallée d'Aoste;IV;1834.4271293944967;66370.0
Lombardia 1 - U01;Lombardia 1;IV;2606.5541381604467;155342.18295099214
Lombardia 1 - U02;Lombardia 1;IV;2137.219908193141;166330.60099975206
Lombardia 1 - U03;Lombardia 1;IV;5620.459824157711;161392.83924120665
Lombardia 1 - U04;Lombardia 1;IV;4551.377085883377;162454.4642060995
Lombardia 1 - U05;Lombardia 1;IV;1900.5249053386156;162263.28040081263
Lombardia 1 - U06;Lombardia 1;IV;1882.8590503673277;145273.73823688924
Lombardia 1 - U07;Lombardia 1;IV;1998.518197997233;116214.26745604724
Lombardia 1 - U08;Lombardia 1;IV;1763.010618999884;118016.15918585658
Lombardia 1 - U09;Lombardia 1;IV;2207.45682532238;119594.91208931943
Lombardia 2 - U01;Lombardia 2;IV;3480.6992375218256;151474.4790506959
Lombardia 2 - U02;Lombardia 2;IV;2746.454726653886;174974.32298791409
Lombardia 2 - U03;Lombardia 2;IV;2716.334620251718;157354.16139608622
Lombardia 2 - U04;Lombardia 2;IV;3657.0579020877794;133922.43349497765
Lombardia 2 - U05;Lombardia 2;IV;2382.2289553816863;129181.15250968933
Lombardia 3 - U01;Lombardia 3;IV;3162.837286803008;151186.97870968655
Lombardia 3 - U02;Lombardia 3;IV;4716.967913327992;176926.93462750036
Lombardia 3 - U03;Lombardia 3;IV;2637.0233339631372;156350.3343309611
Lombardia 3 - U04;Lombardia 3;IV;4178.574907137506;149379.0475662127
Lombardia 3 - U05;Lombardia 3;IV;2002.3086314252223;147577.86525928974
Lombardia 4 - U01;Lombardia 4;IV;2223.6885734395046;142901.90666890144
Lombardia 4 - U02;Lombardia 4;IV;2732.057279604331;161276.5622330904
Lombardia 4 - U03;Lombardia 4;IV;1881.4040711569742;147015.1864758432
Lombardia 4 - U04;Lombardia 4;IV;2570.47085413238;141194.9422620237
Trentino-Alto Adige/Südtirol - U01;Trentino-Alto Adige/Südtirol;IV;1928.5430461251146;104570.47535815835
Trentino-Alto Adige/Südtirol - U02;Trentino-Alto Adige/Südtirol;IV;2020.614789325013;90116.22547957301
Trentino-Alto Adige/Südtirol - U03;Trentino-Alto Adige/Südtirol;IV;685.7039304223852;74605.34712642431
Trentino-Alto Adige/Südtirol - U04;Trentino-Alto Adige/Südtirol;IV;1030.6423124449975;73360.85453355312
Veneto 1 - U01;Veneto 1;IV;3135.2234577125305;145419.14242082834
Veneto 1 - U02;Veneto 1;IV;2421.3794986497055;144522.44762330689
Veneto 1 - U03;Veneto 1;IV;5649.515255876491;145043.18329924345
Veneto 1 - U04;Veneto 1;IV;2118.5240014477895;116333.22060774267
Veneto 1 - U05;Veneto 1;IV;2101.400993380874;114457.11759376526
Veneto 2 - U01;Veneto 2;IV;3218.2761523489944;151384.72868398073
Veneto 2 - U02;Veneto 2;IV;3628.6376191718264;185420.16187389195
Veneto 2 - U03;Veneto 2;IV;2089.814318409907;182345.41396042705
Veneto 2 - U04;Veneto 2;IV;3609.3908979932894;172862.6856917739
Veneto 2 - U05;Veneto 2;IV;3450.4292163915115;154069.73023663834
Veneto 2 - U06;Veneto 2;IV;2680.8217193290707;125778.40077978373
Veneto 2 - U07;Veneto 2;IV;14493.809482777795;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;IV;1990.50213423774;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;IV;2397.7586126870915;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;IV;1634.6124681642605;107987.75032508373
Liguria - U01;Liguria;IV;3265.4354239669947;140206.25134152174
Liguria - U02;Liguria;IV;1936.1696525145644;139913.20601949096
Liguria - U03;Liguria;IV;3815.936143738336;149881.56551187485
Liguria - U04;Liguria;IV;2355.233441529784;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;IV;4182.671670938619;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;IV;2607.5863716056306;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;IV;5192.089750996685;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;IV;2445.469723066878;157124.4761686921
Emilia-Romagna - U05;Emilia-Romagna;IV;3500.0003344891493;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;IV;3734.9828542568403;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;IV;2494.7550444019826;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;IV;3078.903681266597;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;IV;3307.2575570294835;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;IV;4378.510201354422;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;IV;2159.6121245225213;159788.7605141364
Toscana - U01;Toscana;IV;13486.579934424677;149355.4139021486
Toscana - U02;Toscana;IV;12086.14130991811;149406.66788220406
Toscana - U03;Toscana;IV;13381.943417726352;152437.21486014128
Toscana - U04;Toscana;IV;13050.358590567479;145871.1063478291
Toscana - U05;Toscana;IV;13576.037589627225;153910.1246420741
Toscana - U06;Toscana;IV;14040.162977463497;149708.33666154742
Toscana - U07;Toscana;IV;13540.898135246727;129478.44414955378
Toscana - U08;Toscana;IV;14617.876153044252;150890.525398463
Toscana - U09;Toscana;IV;14382.758676245225;152665.4813413322
Umbria - U01;Umbria;IV;2254.571617977169;164847.33504608274
Umbria - U02;Umbria;IV;3903.2901279901403;166781.36907577515
Marche - U01;Marche;IV;2325.6966325605727;139661.4317945838
Marche - U02;Marche;IV;1489.1558412066543;143917.76110163797
Marche - U03;Marche;IV;3278.706027114301;143457.31587794423
Marche - U04;Marche;IV;1557.5482646094708;136705.5038907528
Lazio 1 - U01;Lazio 1;IV;9731.451226829508;117779.3136776532
Lazio 1 - U02;Lazio 1;IV;11126.743667450362;151245.0404467024
Lazio 1 - U03;Lazio 1;IV;10355.530874523154;145990.37477337196
Lazio 1 - U04;Lazio 1;IV;10189.952272623657;145063.93301572406
Lazio 1 - U05;Lazio 1;IV;10463.041096421111;156877.22077150503
Lazio 1 - U06;Lazio 1;IV;10642.910959914287;157605.0334701985
Lazio 1 - U07;Lazio 1;IV;10760.583104427611;145916.20750663534
Lazio 1 - U08;Lazio 1;IV;9855.521739027312;155503.2782868743
Lazio 1 - U09;Lazio 1;IV;9472.472460118915;146216.8761858344
Lazio 2 - U01;Lazio 2;IV;10284.583410509862;156843.07686042786
Lazio 2 - U02;Lazio 2;IV;9487.557044795878;143712.79618211437
Lazio 2 - U03;Lazio 2;IV;10314.716425901817;160518.01508493721
Lazio 2 - U04;Lazio 2;IV;7986.908037619758;138931.90569519997
Lazio 2 - U05;Lazio 2;IV;7545.42688004213;133985.94785016775
Abruzzo - U01;Abruzzo;IV;4862.523393594638;136305.1880313158
Abruzzo - U02;Abruzzo;IV;5267.186475810162;151112.41444548965
Abruzzo - U03;Abruzzo;IV;2843.154348295073;143087.27421835065
Molise - U01;Molise;IV;1350.0481768461316;80368.12514704466
Campania 1 - U01;Campania 1;IV;2584.8220153285138;144315.62187364697
Campania 1 - U02;Campania 1;IV;1824.492821176941;102840.80699807405
Campania 1 - U03;Campania 1;IV;1761.1267047839262;109623.68663460016
Campania 1 - U04;Campania 1;IV;3081.3086020910514;144440.5915197134
Campania 1 - U05;Campania 1;IV;2403.6606057432086;131289.49548742175
Campania 1 - U06;Campania 1;IV;1369.8072367939894;122962.94953491539
Campania 1 - U07;Campania 1;IV;2404.576937808122;124879.43610522151
Campania 2 - U01;Campania 2;IV;1681.1421049511064;146919.712641716
Campania 2 - U02;Campania 2;IV;3097.10850629917;152167.38775396347
Campania 2 - U03;Campania 2;IV;2645.093985638207;132657.59531963803
Campania 2 - U04;Campania 2;IV;2610.4871005875325;127699.89764669538
Campania 2 - U05;Campania 2;IV;3674.0811826901313;153587.94384020567
Campania 2 - U06;Campania 2;IV;2954.261820137265;136932.22300910018
Campania 2 - U07;Campania 2;IV;2049.1873882267478;124357.14047966897
Puglia - U01;Puglia;IV;2733.4087746510286;102947.97077968718
Puglia - U02;Puglia;IV;2349.8303687216317;110787.80824098736
Puglia - U03;Puglia;IV;2787.5956266358417;140144.58267345652
Puglia - U04;Puglia;IV;2074.23762308241;142385.0462103784
Puglia - U05;Puglia;IV;3571.71876907274;155022.90193790197
Puglia - U06;Puglia;IV;2015.7097447116516;146019.6937366724
Puglia - U07;Puglia;IV;2933.93633000872;118538.85163891315
Puglia - U08;Puglia;IV;1632.9883690216661;127565.16245821118
Puglia - U09;Puglia;IV;2237.675792772148;139369.32061704993
Puglia - U10;Puglia;IV;1956.3712340290513;142511.10071244836
Basilicata - U01;Basilicata;IV;2377.498599867639;152766.11077153683
Calabria - U01;Calabria;IV;2127.3493696673;104175.83897622116
Calabria - U02;Calabria;IV;2486.6223919502845;120919.8990795482
Calabria - U03;Calabria;IV;2924.411280162392;108669.00457540154
Calabria - U04;Calabria;IV;2603.788752331433;112757.23446691409
Calabria - U05;Calabria;IV;2927.4693817016096;116825.8727338314
Sicilia 1 - U01;Sicilia 1;IV;1389.648217408296;100567.70392146707
Sicilia 1 - U02;Sicilia 1;IV;2981.4062320023227;143283.84437191486
Sicilia 1 - U03;Sicilia 1;IV;1806.8385449816574;131974.823687315
Sicilia 1 - U04;Sicilia 1;IV;1603.5060955172278;113307.3988626767
Sicilia 1 - U05;Sicilia 1;IV;2527.7919762130573;124669.47102713585
Sicilia 1 - U06;Sicilia 1;IV;2994.337547496929;140046.88969907165
Sicilia 2 - U01;Sicilia 2;IV;2233.1110324851466;124848.07153502107
Sicilia 2 - U02;Sicilia 2;IV;2199.4235262546213;134480.91639989614
Sicilia 2 - U03;Sicilia 2;IV;2452.3945959991033;138201.1140266955
Sicilia 2 - U04;Sicilia 2;IV;1233.7752896057311;100643.31165596843
Sicilia 2 - U05;Sicilia 2;IV;1820.9150025724384;116477.67625188828
Sicilia 2 - U06;Sicilia 2;IV;2783.747132188583;144798.08882173896
Sardegna - U01;Sardegna;IV;4610.352950817747;161458.33297353983
Sardegna - U02;Sardegna;IV;2277.009430280004;148729.19014931098
Sardegna - U03;Sardegna;IV;4070.8787567348004;121324.0268291384
Sardegna - U04;Sardegna;IV;3126.210212935615;127508.71752074361
Piemonte 1 - U01;Piemonte 1;ITALEX;3413.324415926805;113802.13112157024
Piemonte 1 - U02;Piemonte 1;ITALEX;4503.1546090655465;105371.58089447208
Piemonte 1 - U03;Piemonte 1;ITALEX;8614.015540730039;165526.65388635165
Piemonte 1 - U04;Piemonte 1;ITALEX;4832.36468185639;149198.9660488218
Piemonte 1 - U05;Piemonte 1;ITALEX;3521.8754845020876;153291.07992081717
Piemonte 2 - U01;Piemonte 2;ITALEX;6514.763616046595;135859.3112794757
Piemonte 2 - U02;Piemonte 2;ITALEX;4807.045440196147;142113.06346663833
Piemonte 2 - U03;Piemonte 2;ITALEX;2837.966209397229;128280.5985716423
Piemonte 2 - U04;Piemonte 2;ITALEX;3419.5272165019837;140802.9118091464
Piemonte 2 - U05;Piemonte 2;ITALEX;4253.291471136185;154728.72971874475
Valle d'aosta/Vallée d'Aoste - U01;Valle d'Aosta/Vallée d'Aoste;ITALEX;1711.8096458150674;66370.0
Lombardia 1 - U01;Lombardia 1;ITALEX;4766.478067158667;155342.18295099214
Lombardia 1 - U02;Lombardia 1;ITALEX;4202.694409054141;166330.60099975206
Lombardia 1 - U03;Lombardia 1;ITALEX;5195.512183221086;161392.83924120665
Lombardia 1 - U04;Lombardia 1;ITALEX;4035.656129948032;162454.4642060995
Lombardia 1 - U05;Lombardia 1;ITALEX;5717.056463821779;162263.28040081263
Lombardia 1 - U06;Lombardia 1;ITALEX;3721.746075062228;145273.73823688924
Lombardia 1 - U07;Lombardia 1;ITALEX;3306.0346270433747;116214.26745604724
Lombardia 1 - U08;Lombardia 1;ITALEX;3349.136718303531;118016.15918585658
Lombardia 1 - U09;Lombardia 1;ITALEX;3099.6823320321823;119594.91208931943
Lombardia 2 - U01;Lombardia 2;ITALEX;5413.426836993215;151474.4790506959
Lombardia 2 - U02;Lombardia 2;ITALEX;6365.733025030191;174974.32298791409
Lombardia 2 - U03;Lombardia 2;ITALEX;5315.205815201707;157354.16139608622
Lombardia 2 - U04;Lombardia 2;ITALEX;4107.281109021002;133922.43349497765
Lombardia 2 - U05;Lombardia 2;ITALEX;3747.592687960254;129181.15250968933
Lombardia 3 - U01;Lombardia 3;ITALEX;3320.752760018205;151186.97870968655
Lombardia 3 - U02;Lombardia 3;ITALEX;3878.312558433167;176926.93462750036
Lombardia 3 - U03;Lombardia 3;ITALEX;6861.136309863375;156350.3343309611
Lombardia 3 - U04;Lombardia 3;ITALEX;5619.700568409923;149379.0475662127
Lombardia 3 - U05;Lombardia 3;ITALEX;4499.835942337847;147577.86525928974
Lombardia 4 - U01;Lombardia 4;ITALEX;5322.122475542003;142901.90666890144
Lombardia 4 - U02;Lombardia 4;ITALEX;7072.287375173121;161276.5622330904
Lombardia 4 - U03;Lombardia 4;ITALEX;3909.6050580691067;147015.1864758432
Lombardia 4 - U04;Lombardia 4;ITALEX;3226.109052675854;141194.9422620237
Trentino-Alto Adige/Südtirol - U01;Trentino-Alto Adige/Südtirol;ITALEX;3000.263698134521;104570.47535815835
Trentino-Alto Adige/Südtirol - U02;Trentino-Alto Adige/Südtirol;ITALEX;1857.684765844403;90116.22547957301
Trentino-Alto Adige/Südtirol - U03;Trentino-Alto Adige/Südtirol;ITALEX;2209.2248832283763;74605.34712642431
Trentino-Alto Adige/Südtirol - U04;Trentino-Alto Adige/Südtirol;ITALEX;1854.876199607503;73360.85453355312
Veneto 1 - U01;Veneto 1;ITALEX;3343.9545454759736;145419.14242082834
Veneto 1 - U02;Veneto 1;ITALEX;3096.476494735272;144522.44762330689
Veneto 1 - U03;Veneto 1;ITALEX;4908.306896154738;145043.18329924345
Veneto 1 - U04;Veneto 1;ITALEX;2656.4278875608643;116333.22060774267
Veneto 1 - U05;Veneto 1;ITALEX;4119.002746498842;114457.11759376526
Veneto 2 - U01;Veneto 2;ITALEX;3440.430748488393;151384.72868398073
Veneto 2 - U02;Veneto 2;ITALEX;5949.243853730439;185420.16187389195
Veneto 2 - U03;Veneto 2;ITALEX;5239.666746328286;182345.41396042705
Veneto 2 - U04;Veneto 2;ITALEX;5109.555083096172;172862.6856917739
Veneto 2 - U05;Veneto 2;ITALEX;7893.599889459128;154069.73023663834
Veneto 2 - U06;Veneto 2;ITALEX;4227.227618174549;125778.40077978373
Veneto 2 - U07;Veneto 2;ITALEX;2490.838391381384;121109.24212008715
Friuli-Venezia Giulia - U01;Friuli-Venezia Giulia;ITALEX;4328.908830877863;134944.3755803192
Friuli-Venezia Giulia - U02;Friuli-Venezia Giulia;ITALEX;4079.6850991184247;129862.58529174328
Friuli-Venezia Giulia - U03;Friuli-Venezia Giulia;ITALEX;3285.4802813371844;107987.75032508373
Liguria - U01;Liguria;ITALEX;3868.591406583392;140206.25134152174
Liguria - U02;Liguria;ITALEX;4318.54985457256;139913.20601949096
Liguria - U03;Liguria;ITALEX;19211.557146621315;149881.56551187485
Liguria - U04;Liguria;ITALEX;4662.744114457262;145910.85632365942
Emilia-Romagna - U01;Emilia-Romagna;ITALEX;3995.110314782865;140927.6889091581
Emilia-Romagna - U02;Emilia-Romagna;ITALEX;3399.1389380697838;113448.21436924208
Emilia-Romagna - U03;Emilia-Romagna;ITALEX;4851.594246708268;159364.89714206755
Emilia-Romagna - U04;Emilia-Romagna;ITALEX;3882.429482773265;157124.4761686921
Emilia-Romagna - U05;Emilia-Romagna;ITALEX;3665.9227901231907;141494.56239131838
Emilia-Romagna - U06;Emilia-Romagna;ITALEX;4502.445323893656;142816.0556665659
Emilia-Romagna - U07;Emilia-Romagna;ITALEX;4981.2760837870555;134318.2851304561
Emilia-Romagna - U08;Emilia-Romagna;ITALEX;4309.4164146018275;156977.86355882883
Emilia-Romagna - U09;Emilia-Romagna;ITALEX;3131.838742783415;149973.1619616598
Emilia-Romagna - U10;Emilia-Romagna;ITALEX;3933.474992808108;155404.75969600677
Emilia-Romagna - U11;Emilia-Romagna;ITALEX;4798.965932543562;159788.7605141364
Toscana - U01;Toscana;ITALEX;3569.8665020018084;149355.4139021486
Toscana - U02;Toscana;ITALEX;4119.062380115756;149406.66788220406
Toscana - U03;Toscana;ITALEX;4205.156145352024;152437.21486014128
Toscana - U04;Toscana;ITALEX;5346.012670833108;145871.1063478291
Toscana - U05;Toscana;ITALEX;3991.9562153801635;153910.1246420741
Toscana - U06;Toscana;ITALEX;3606.300617070712;149708.33666154742
Toscana - U07;Toscana;ITALEX;2671.446271457191;129478.44414955378
Toscana - U08;Toscana;ITALEX;3777.574712578488;150890.525398463
Toscana - U09;Toscana;ITALEX;3892.4017366124463;152665.4813413322
Umbria - U01;Umbria;ITALEX;6051.713972435647;164847.33504608274
Umbria - U02;Umbria;ITALEX;4398.547889524717;166781.36907577515
Marche - U01;Marche;ITALEX;3460.670029831755;139661.4317945838
Marche - U02;Marche;ITALEX;3293.6236814804847;143917.76110163797
Marche - U03;Marche;ITALEX;3855.2349979042438;143457.31587794423
Marche - U04;Marche;ITALEX;3254.8380412115553;136705.5038907528
Lazio 1 - U01;Lazio 1;ITALEX;2164.398585614916;117779.3136776532
Lazio 1 - U02;Lazio 1;ITALEX;4841.93757737674;151245.0404467024
Lazio 1 - U03;Lazio 1;ITALEX;3944.445046698426;145990.37477337196
Lazio 1 - U04;Lazio 1;ITALEX;6037.7009049947965;145063.93301572406
Lazio 1 - U05;Lazio 1;ITALEX;4941.518967218622;156877.22077150503
Lazio 1 - U06;Lazio 1;ITALEX;3573.5897351829617;157605.0334701985
Lazio 1 - U07;Lazio 1;ITALEX;3112.93172889312;145916.20750663534
Lazio 1 - U08;Lazio 1;ITALEX;5134.138952619143;155503.2782868743
Lazio 1 - U09;Lazio 1;ITALEX;4011.809497190595;146216.8761858344
Lazio 2 - U01;Lazio 2;ITALEX;4546.83559225064;156843.07686042786
Lazio 2 - U02;Lazio 2;ITALEX;3862.696608587857;143712.79618211437
Lazio 2 - U03;Lazio 2;ITALEX;6887.542789372838;160518.01508493721
Lazio 2 - U04;Lazio 2;ITALEX;3432.621007740087;138931.90569519997
Lazio 2 - U05;Lazio 2;ITALEX;3711.559859576499;133985.94785016775
Abruzzo - U01;Abruzzo;ITALEX;4270.132069547932;136305.1880313158
Abruzzo - U02;Abruzzo;ITALEX;3734.011509151482;151112.41444548965
Abruzzo - U03;Abruzzo;ITALEX;2623.5777897536564;143087.27421835065
Molise - U01;Molise;ITALEX;2196.866823007893;80368.12514704466
Campania 1 - U01;Campania 1;ITALEX;5345.814627460116;144315.62187364697
Campania 1 - U02;Campania 1;ITALEX;2396.890755203661;102840.80699807405
Campania 1 - U03;Campania 1;ITALEX;4899.713334055208;109623.68663460016
Campania 1 - U04;Campania 1;ITALEX;4379.662096995507;144440.5915197134
Campania 1 - U05;Campania 1;ITALEX;2563.5284437434902;131289.49548742175
Campania 1 - U06;Campania 1;ITALEX;3573.115246286833;122962.94953491539
Campania 1 - U07;Campania 1;ITALEX;2897.772542687424;124879.43610522151
Campania 2 - U01;Campania 2;ITALEX;5324.678517163024;146919.712641716
Campania 2 - U02;Campania 2;ITALEX;5256.587068451201;152167.38775396347
Campania 2 - U03;Campania 2;ITALEX;3899.2155551847086;132657.59531963803
Campania 2 - U04;Campania 2;ITALEX;4150.429762634713;127699.89764669538
Campania 2 - U05;Campania 2;ITALEX;6020.4235262391285;153587.94384020567
Campania 2 - U06;Campania 2;ITALEX;3560.830248681809;136932.22300910018
Campania 2 - U07;Campania 2;ITALEX;2557.4656193973888;124357.14047966897
